id,symbol_id,last_price,last_price_change,price,percent_change,change,shares,market_value,gain,day_gain,return,amount_today,percent_today,total,total_percent,current_value,percent_account,quantity,average_cost,total_cost,amount_today_note,percent_today_note,timestamp,fees,side,current_price,user_id,portfolio_id,traded_fund
cf853591-27e7-4e48-8925-5d8b5c6a6a67,3585e353-3d6e-4493-8374-ee35ed22850a,825,1336,99633,44,17086,4,3210,25583,13082,18985,28574,12308,23420,41585,58637,6156,37752,65599,18529,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694883600000,,,51740,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,38140
e48b6447-0827-498a-9573-64e659d37a09,3585e353-3d6e-4493-8374-ee35ed22850a,8569,1109,99633,966,10657,2,1972,187150,12176,6504,14855,17822,9366,54546,72161,223,52008,60124,3676,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694887200000,,,34432,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,63688
95cc88ca-4c8e-4f0b-a0b6-5ef7be2a06bb,3585e353-3d6e-4493-8374-ee35ed22850a,8479,1638,99633,760,13037,7,1859,184065,156358,736,19551,7832,1005,78154,47247,17052,42682,44869,67082,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694890800000,,,28435,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,9836
638b5e03-6476-4c8f-9d1b-489b97115a97,3585e353-3d6e-4493-8374-ee35ed22850a,2744,1186,99633,1648,5587,3,894,134807,-4570,7047,5601,18300,28602,27593,34571,11364,11245,9357,54172,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694894400000,,,58188,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,66178
b09a4d5f-bfae-4f7b-9526-92ccc867a158,3585e353-3d6e-4493-8374-ee35ed22850a,6632,1705,99633,1255,2735,0,639,21114,124101,10700,939,-44,8636,17414,48561,17699,22467,3269,26566,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694898000000,,,5609,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,4252
5a00ddd8-503a-49a8-90e2-e7e6a679405e,3585e353-3d6e-4493-8374-ee35ed22850a,266,325,99633,625,5042,9,2163,129927,119396,10940,38315,4518,15234,115652,13766,16794,53182,4022,17871,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694901600000,,,88146,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,65260
41123853-da1f-423e-bb88-461729d25f87,3585e353-3d6e-4493-8374-ee35ed22850a,6345,269,99633,582,17767,3,620,161960,146586,6448,14721,10054,24575,137578,78188,12666,5058,18510,22582,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694905200000,,,11392,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,69261
1b9bacb0-f3fd-4dab-a799-a0901eef4e90,3585e353-3d6e-4493-8374-ee35ed22850a,3392,1117,99633,1387,4597,9,3281,40107,6191,6659,14578,3913,28152,93947,58088,7635,32500,25377,55639,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694908800000,,,67448,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,50684
0c4d7790-67d2-453d-8a02-ad62c8b25c4b,3585e353-3d6e-4493-8374-ee35ed22850a,7852,6,99633,1848,-159,0,2507,24352,103192,4386,27597,11464,13935,139144,97696,7161,89286,20622,37128,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694912400000,,,25052,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,22484
1c01b5e1-8928-4d79-a7df-44858673571f,3585e353-3d6e-4493-8374-ee35ed22850a,8820,1946,99633,1449,4874,0,1922,87640,174034,15551,29913,5435,1673,78037,93911,8236,16923,61193,56758,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694916000000,,,10673,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,50330
4c372515-193a-4096-ac42-397553668a25,3585e353-3d6e-4493-8374-ee35ed22850a,994,630,99633,1847,99,7,193,73459,157511,7393,2811,10778,10921,174883,62889,9379,7747,1131,37583,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694919600000,,,43999,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,67792
5b2d93ed-a157-433b-9c3c-69209a2d2f16,3585e353-3d6e-4493-8374-ee35ed22850a,7963,933,99633,144,1820,3,1724,152085,94115,19590,27027,3617,5698,94347,91952,10943,45666,40359,15435,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694923200000,,,15005,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,22670
59cfc7ae-33fa-4fa6-b4bc-35259948460c,3585e353-3d6e-4493-8374-ee35ed22850a,268,161,99633,1521,4320,5,1234,78153,14508,15656,23588,3694,354,36238,37542,4035,8564,34436,45074,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694926800000,,,23571,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,587
1360c73b-5827-46c1-b8a7-5627263f42e6,3585e353-3d6e-4493-8374-ee35ed22850a,8792,514,99633,327,5515,5,2116,179176,59673,13109,38896,15168,23853,197050,1919,17368,20262,50086,34067,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694930400000,,,83968,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,2071
f5aeeb34-1b2d-4c73-8ef2-cc15901bcca4,3585e353-3d6e-4493-8374-ee35ed22850a,417,1434,99633,36,1417,8,2736,95147,76544,14620,31260,3149,16594,15541,52184,4006,70220,64391,64360,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694934000000,,,51813,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,45197
bd1e1c0c-96c3-482d-a051-ab48a888008e,3585e353-3d6e-4493-8374-ee35ed22850a,2492,1788,99633,85,10040,9,3834,145200,72626,7679,22380,14596,10367,101411,82084,15520,22236,41987,70026,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694937600000,,,27750,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,30138
434a2108-c098-45aa-ac8f-1ad3c3cb5f5c,3585e353-3d6e-4493-8374-ee35ed22850a,3915,1473,99633,992,10605,2,2046,55374,164382,4302,5676,3665,3328,95441,84912,17218,9571,10916,55132,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694941200000,,,72829,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,16471
b5ac2fc8-e2ab-4efc-bba3-a40182d9022e,3585e353-3d6e-4493-8374-ee35ed22850a,8272,274,99633,-56,116,4,3874,109810,77729,8467,35541,4518,23647,134328,63973,2132,23123,36697,57437,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694944800000,,,57044,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,37662
b78f50ac-b768-477e-8c7b-169287d25092,3585e353-3d6e-4493-8374-ee35ed22850a,1483,1179,99633,1008,8192,6,479,64148,149644,4856,25840,8987,17835,77509,53415,10904,4423,28929,73597,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694948400000,,,88286,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,21848
79257dc6-4c48-4d8e-9d91-7e9da94daa94,3585e353-3d6e-4493-8374-ee35ed22850a,2636,1804,99633,1361,7075,9,2493,52991,8291,2199,7711,6129,27133,95585,56403,10498,21838,17042,74839,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694952000000,,,93523,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,8236
a943d54f-5100-41fe-a761-85d578c661ca,3585e353-3d6e-4493-8374-ee35ed22850a,8262,1431,99633,-63,9989,3,123,129700,19378,19809,841,16137,2570,68025,36216,5743,75353,36163,43101,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694955600000,,,49980,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,2872
981ce6c9-2bca-46f8-b526-537943dd26cd,3585e353-3d6e-4493-8374-ee35ed22850a,1897,275,99633,1261,5398,9,3169,70842,-7790,4433,25560,5382,18722,189924,82203,-21,12156,6020,74057,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694959200000,,,34109,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,57926
a20587c8-4f7c-44a9-b2df-ed6ab6b93192,3585e353-3d6e-4493-8374-ee35ed22850a,3406,585,99633,1639,1868,0,2755,112989,17498,15759,23531,18551,3823,164675,87598,3296,51010,7930,34919,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694962800000,,,30949,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,44417
8ca89575-bf8f-4de7-a621-762fd8ddd754,3585e353-3d6e-4493-8374-ee35ed22850a,2110,6,99633,483,11779,1,1258,117135,74233,10652,34563,2443,17633,54012,26476,19078,12836,2951,39071,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694966400000,,,18716,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,68481
2a9e9373-89de-4fe1-8591-64b60846f68a,3585e353-3d6e-4493-8374-ee35ed22850a,7317,658,84717,1578,9431,7,3785,128681,6625,3741,7153,411,23481,83942,50962,9146,12445,16896,8479,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694970000000,,,76398,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,40106
fd02d16a-f912-458e-9391-b9267ac50b95,3585e353-3d6e-4493-8374-ee35ed22850a,4849,491,92337,1829,14810,7,326,164478,183539,12335,2146,10459,13246,28674,85539,834,35782,50597,54077,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694973600000,,,6906,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,23006
74746dfc-e098-401d-bc64-d928dfffecc5,3585e353-3d6e-4493-8374-ee35ed22850a,3881,1864,99177,417,874,4,3385,18809,43842,7353,21628,2725,17131,188853,59694,6537,64186,46991,12917,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694977200000,,,94681,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,55690
d64f6ec7-99cd-4673-af66-27dd2f8e55cf,3585e353-3d6e-4493-8374-ee35ed22850a,1176,120,72466,-73,10296,3,3048,66085,15377,8710,17328,1620,2555,155019,56075,16441,71684,62415,35003,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694980800000,,,34203,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,19300
8bd88299-e74c-47c8-9fe5-41d0629cb7dd,3585e353-3d6e-4493-8374-ee35ed22850a,308,540,93121,801,6144,5,3606,162168,73027,2320,17229,8975,533,172662,34167,10781,13011,58134,8646,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694984400000,,,40440,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,13600
59432cb5-e136-4eba-943a-2e40e2a716bb,3585e353-3d6e-4493-8374-ee35ed22850a,8706,1382,79817,719,9943,8,342,116827,4969,5414,20949,1033,1587,46371,2743,13968,54297,32805,54103,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694988000000,,,3024,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,33595
d2c8f752-2a5c-4f87-9dc7-382f6350024f,3585e353-3d6e-4493-8374-ee35ed22850a,2700,893,91891,1212,14274,6,3624,108602,67440,12039,25652,9397,117,75802,86271,9412,35765,59975,34690,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694991600000,,,22426,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,42056
9add50d7-91c4-49ec-9f0f-b01813d80057,3585e353-3d6e-4493-8374-ee35ed22850a,5854,92,95745,1865,8826,2,2582,108066,3637,3617,35941,13664,5923,12905,29736,8483,70306,64504,66997,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694995200000,,,4246,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,50856
d0d3d83b-0d0f-4c21-a77d-e7060759e013,3585e353-3d6e-4493-8374-ee35ed22850a,7267,18,89991,108,6381,5,1892,181028,-4345,18816,26725,9044,17091,185712,96626,1983,84765,48790,45839,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1694998800000,,,36474,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,66839
9619fd05-f75b-4168-bbdb-17c485e4b563,3585e353-3d6e-4493-8374-ee35ed22850a,5132,369,86699,1783,11595,0,840,103885,32268,1094,29550,6644,26805,72228,28272,4917,78048,57546,48963,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695002400000,,,17511,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,34977
45c8f68c-b79b-4abe-ba7d-d65abda5ed49,3585e353-3d6e-4493-8374-ee35ed22850a,109,1347,95236,1308,3318,9,2894,49486,24389,16321,28868,2652,18132,32116,33811,696,47104,8026,23940,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695006000000,,,67008,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,19055
1f477cba-438b-41a0-8764-3cba779a4527,3585e353-3d6e-4493-8374-ee35ed22850a,823,1877,83407,-14,-673,7,2223,118270,99679,15669,569,3711,2994,150235,23382,13147,58973,24399,9522,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695009600000,,,34325,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,32973
0385c714-4719-4456-8aa3-ae25e2ab9a76,3585e353-3d6e-4493-8374-ee35ed22850a,1200,755,93442,528,10632,8,2500,64603,165860,16633,22765,13000,24874,130662,95644,14898,47592,24140,41464,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695013200000,,,14345,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,46325
0262f3c6-9048-4a8f-bddf-5baaf8e9f91a,3585e353-3d6e-4493-8374-ee35ed22850a,3317,1329,99708,886,6405,2,1727,103122,21362,8807,32622,4001,4617,99908,10973,14616,29529,61954,51719,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695016800000,,,5752,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,38667
890c3961-93a6-443e-8917-ec5b36f50919,3585e353-3d6e-4493-8374-ee35ed22850a,8151,194,83226,654,9309,3,1602,18461,10439,14215,5409,1201,27514,138078,79351,16086,85587,19396,42624,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695020400000,,,40883,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,40736
3deaab7b-c97e-47a1-b30e-b0eb7e5a7706,3585e353-3d6e-4493-8374-ee35ed22850a,4990,664,82960,-52,3295,2,313,32412,133781,17821,22468,4238,23853,61951,82258,14492,3929,43460,20267,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695024000000,,,15331,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,62443
b959e1c6-a68a-4e30-8640-5eedb0188eb3,3585e353-3d6e-4493-8374-ee35ed22850a,598,1612,94656,1506,7173,1,85,77866,-144,1175,14484,6948,1749,93929,398,9627,84746,48693,25711,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695027600000,,,96066,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,4356
9b462104-7462-4866-b915-486378cbf062,3585e353-3d6e-4493-8374-ee35ed22850a,5091,1366,73610,90,11865,4,906,12548,70184,18950,26034,17877,21076,10451,66430,19204,78895,67403,33194,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695031200000,,,97715,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,44893
f460bc76-0fbc-4409-bc64-da09537875ea,3585e353-3d6e-4493-8374-ee35ed22850a,7543,1183,88740,966,11922,2,1567,52691,124916,17099,24692,16196,19062,53210,66932,6021,34007,65287,66605,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695034800000,,,89338,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,57482
542bc627-8570-4ca9-94e5-4ca2d67c87fd,3585e353-3d6e-4493-8374-ee35ed22850a,3834,1762,74684,1786,14798,7,2599,127292,39170,14065,17743,11612,5007,119630,27892,11667,83088,43564,46123,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695038400000,,,87505,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,49335
7a7e4ce7-7e4c-49b8-929c-f3c72a35c203,3585e353-3d6e-4493-8374-ee35ed22850a,8075,165,73772,61,1093,5,3380,69911,-2892,18747,5481,17346,619,120779,36875,10994,78757,42737,48122,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695042000000,,,96900,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,59798
01a06169-b0eb-4cb4-b661-9fd1598e085d,3585e353-3d6e-4493-8374-ee35ed22850a,31,1848,80409,531,12557,9,2545,187871,47153,15194,23117,897,21935,165454,28447,13067,42367,15849,42551,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695045600000,,,53514,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,38057
bfb175d5-3494-4e05-a43f-2faf278749f2,3585e353-3d6e-4493-8374-ee35ed22850a,5393,1164,89195,1302,4085,4,3341,14495,169655,11764,1916,-817,2073,32415,87276,16968,86196,258,70160,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695049200000,,,40357,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,58124
7c8bc559-046e-4f1e-8cd8-40caf5d655d4,3585e353-3d6e-4493-8374-ee35ed22850a,5701,1247,77349,1709,5423,3,1567,141055,44311,18349,9673,170,9008,146423,1600,8333,40040,26619,66037,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695052800000,,,96144,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,36845
85a91fcd-9d7e-4fed-8114-664d8d384ac5,3585e353-3d6e-4493-8374-ee35ed22850a,5349,247,83874,1854,11166,7,3983,155352,81057,14471,37969,-714,19596,147200,74426,13666,89195,60914,16149,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695056400000,,,4381,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,20948
73ae8d12-abb4-4710-b32d-327458eab722,3585e353-3d6e-4493-8374-ee35ed22850a,2005,767,97874,112,4736,1,840,13069,187704,9747,38443,3862,6886,83263,6901,9309,26766,6728,71663,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695060000000,,,57979,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,46277
e009056d-88e9-4ff8-8115-51bce9af4d0b,3585e353-3d6e-4493-8374-ee35ed22850a,3449,1969,76684,1050,17647,3,3012,102227,118982,9065,19077,-569,22556,54173,21633,1221,81522,33383,29064,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695063600000,,,2851,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,59336
66c01bfa-70c7-4264-884d-7c7960106543,3585e353-3d6e-4493-8374-ee35ed22850a,4672,1698,97525,532,8626,2,2372,55990,39133,5681,14044,27,13071,26939,45259,3343,84993,65825,41318,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695067200000,,,72514,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,26963
a702441e-f091-4f75-867d-1fd11309edcf,3585e353-3d6e-4493-8374-ee35ed22850a,7732,972,73745,1221,2690,0,3869,108580,128640,6778,13664,-103,4747,171097,81275,14459,20789,20163,27861,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695070800000,,,61835,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,21211
d7548208-f575-4d35-a840-179d85443d56,3585e353-3d6e-4493-8374-ee35ed22850a,5439,1227,86804,0,1882,8,150,37787,73163,14280,39803,2569,15450,188307,61708,657,6022,55649,39054,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695074400000,,,41490,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,38254
13b3e01c-bdfa-4b2b-b25f-a911d336dda3,3585e353-3d6e-4493-8374-ee35ed22850a,7558,1713,77651,210,18037,5,2451,60843,10739,17851,36912,1389,19896,182860,77126,15346,637,61398,14963,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695078000000,,,98800,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,57276
9e4c7acf-380e-4e3e-a41b-126ae35d3553,3585e353-3d6e-4493-8374-ee35ed22850a,5873,368,90166,1466,6065,4,3464,39316,162884,18866,34563,1556,23853,195097,60758,12584,28199,55577,27957,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695081600000,,,84968,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,13007
7de6aaea-aeec-4c9e-b6ce-e003ad336867,3585e353-3d6e-4493-8374-ee35ed22850a,714,148,92127,1029,7180,0,2874,135327,72312,163,3667,14198,27397,183827,75669,2842,32365,55486,516,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695085200000,,,33543,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,13588
59b93bf8-93db-4a69-ac3e-45e6de9c1ed8,3585e353-3d6e-4493-8374-ee35ed22850a,1622,29,82321,1500,3107,3,2577,180068,133522,16621,11316,13424,29509,189367,5234,16852,64505,14288,11593,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695088800000,,,64677,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,23247
e4389065-6c6a-4522-94f2-812c180350b6,3585e353-3d6e-4493-8374-ee35ed22850a,3709,261,86751,1886,14878,3,1002,149819,125304,7738,16815,18727,18015,73105,62800,18429,23330,42045,65502,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695092400000,,,78049,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,39093
85b86337-4fcd-4258-81ad-ac4b64fdd2ce,3585e353-3d6e-4493-8374-ee35ed22850a,7459,1584,71948,361,6694,0,3594,48544,50917,6767,32604,4846,7691,9332,80463,5212,87836,18649,1547,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695096000000,,,76947,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,37794
59988297-ec34-4b9c-b5ca-112c5289d07b,3585e353-3d6e-4493-8374-ee35ed22850a,8822,571,90003,769,7887,1,2870,-9276,150166,10719,22187,13037,18697,96308,16196,8314,34562,40470,15678,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695099600000,,,7597,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,30484
d8cf2824-aac2-46a5-b86e-90a0e620f56f,3585e353-3d6e-4493-8374-ee35ed22850a,1839,1316,81172,1253,24,0,3374,30159,161542,18550,18492,17219,14566,8047,69398,18528,62871,38643,4561,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695103200000,,,9147,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,15942
305af6f3-12ec-4004-afe2-2d71e69fe79a,3585e353-3d6e-4493-8374-ee35ed22850a,4136,59,86273,1284,4612,7,2870,113843,98793,13108,24392,1117,11217,4171,43734,14161,37428,58580,30819,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695106800000,,,92973,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,59518
0afd8a84-7a2b-46d2-92e9-93f3027b7f3a,3585e353-3d6e-4493-8374-ee35ed22850a,7798,1219,89675,999,3333,9,763,75930,42736,7850,24382,14093,23147,120041,61462,7275,51458,2635,20143,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695110400000,,,34725,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,24111
7938aaa6-179a-40c5-9500-c54a7e1f1bdd,3585e353-3d6e-4493-8374-ee35ed22850a,7460,399,78878,624,16363,8,2791,69906,1451,14578,8297,17784,25223,6200,83960,11764,57018,41356,69473,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695114000000,,,12572,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,28616
6b6351c7-e905-4d2f-a321-170330e3112e,3585e353-3d6e-4493-8374-ee35ed22850a,8060,1739,76016,954,17807,4,1047,36173,141015,14148,35290,13238,24144,133608,6881,8725,42832,55678,5781,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695117600000,,,97690,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,20417
37c0076c-7a1c-489a-bb92-d75692277d22,3585e353-3d6e-4493-8374-ee35ed22850a,3318,1588,91614,380,-49,9,3580,170918,60353,9561,17554,15895,6746,14271,203,1830,15064,68943,16635,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695121200000,,,4615,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,62954
9e440128-5810-41a5-b9af-203f5cd4f5e8,3585e353-3d6e-4493-8374-ee35ed22850a,7347,311,75465,164,14556,4,912,157439,98758,6929,13659,2561,8354,180408,62699,11298,86095,6839,16770,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1695124800000,,,63699,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,1,22164
